,CL_NM,TRRSRT_NM,ADDR,ADDR_new,TEL_NO,TOT_ENTRN_NMPR_CO,SETLE_PRICE,ENTRN_DE,SGNG_CD,LGDNG_CD
0,기타,봄그리고가을리조트,제주 서귀포시 성산읍 해맞이해안로 2660 시흥근생및주택,제주특별자치도 서귀포시 성산읍 시흥리,647842211.0,2,18000,20220301,50130,25923
1,기타,토스카나호텔,제주 서귀포시 용흥로66번길 158-7,제주특별자치도 서귀포시 강정동,647357000.0,2,57230,20220301,50130,11600
2,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,5,37500,20220301,50130,31025
3,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,1,30600,20220301,50130,32021
4,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,4,40800,20220301,50130,31025
5,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,2,18800,20220301,50130,31027
6,기타,망고홀릭종달점,제주 제주시 구좌읍 종달논길 18,제주특별자치도 제주시 구좌읍 종달리,647847709.0,3,0,20220301,50110,25632
7,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,2,20400,20220301,50130,31025
8,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,2,18800,20220301,50130,31027
9,기타,더힐링타임,제주 제주시 서해안로 652,제주특별자치도 제주시 용담삼동,647458700.0,2,0,20220304,50110,11000
10,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,4,32000,20220301,50110,13700
11,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,4,171000,20220301,50130,32021
12,기타,오설록 티뮤지엄,제주 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리,18993929.0,2,8730,20220301,50130,31027
13,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,2,35800,20220301,50110,13700
14,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,4,187200,20220301,50130,32021
15,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,2,84800,20220301,50130,32021
16,기타,오설록 티뮤지엄,제주 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리,18993929.0,5,112000,20220301,50130,31027
17,기타,오설록 티뮤지엄,제주 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리,18993929.0,5,0,20220301,50130,31027
18,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,10,0,20220301,50110,13700
19,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,2,16000,20220301,50110,13700
20,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,1,10200,20220301,50130,31025
21,기타,오설록 티뮤지엄,제주 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리,18993929.0,2,0,20220301,50130,31027
22,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,2,16000,20220301,50110,13700
23,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,4,32000,20220301,50110,13700
24,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,2,16000,20220301,50110,13700
25,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,2,20400,20220301,50130,31025
26,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,2,20400,20220301,50130,31025
27,기타,바다의향기,제주 제주시 도두항서길 71,제주특별자치도 제주시 도두일동,647136006.0,4,124160,20220301,50110,12700
28,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,2,16000,20220301,50110,13700
29,기타,봄그리고가을리조트,제주 서귀포시 성산읍 해맞이해안로 2660 시흥근생및주택,제주특별자치도 서귀포시 성산읍 시흥리,647842211.0,2,34540,20220301,50130,25923
30,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,2,185000,20220301,50130,32021
31,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,1,10200,20220302,50130,31025
32,기타,봄그리고가을리조트,제주 서귀포시 성산읍 해맞이해안로 2660 시흥근생및주택,제주특별자치도 서귀포시 성산읍 시흥리,647842211.0,3,27000,20220302,50130,25923
33,기타,봄그리고가을리조트,제주 서귀포시 성산읍 해맞이해안로 2660 시흥근생및주택,제주특별자치도 서귀포시 성산읍 시흥리,647842211.0,1,9000,20220302,50130,25923
34,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,1,30600,20220302,50130,32021
35,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,2,20400,20220302,50130,31025
36,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,3,24000,20220302,50110,13700
37,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,2,93600,20220302,50130,32021
38,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,2,93600,20220302,50130,32021
39,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,2,20400,20220302,50130,31025
40,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,3,28200,20220302,50130,31027
41,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,4,32000,20220302,50110,13700
42,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,2,18800,20220302,50130,31027
43,기타,테라피샹그릴라,제주 서귀포시 태평로439번길 44 2층,제주특별자치도 서귀포시 서귀동,647388339.0,1,50000,20220302,50130,10100
44,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,1,10200,20220302,50130,31025
45,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,2,16000,20220302,50110,13700
46,기타,테라피샹그릴라,제주 서귀포시 태평로439번길 44 2층,제주특별자치도 서귀포시 서귀동,647388339.0,2,100000,20220302,50130,10100
47,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,2,16000,20220302,50110,13700
48,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,3,24000,20220302,50110,13700
49,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,3,24000,20220302,50110,13700
50,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,3,30600,20220302,50130,31025
51,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,1,10200,20220302,50130,31025
52,기타,봄그리고가을리조트,제주 서귀포시 성산읍 해맞이해안로 2660 시흥근생및주택,제주특별자치도 서귀포시 성산읍 시흥리,647842211.0,2,34540,20220302,50130,25923
53,기타,봄그리고가을리조트,제주 서귀포시 성산읍 해맞이해안로 2660 시흥근생및주택,제주특별자치도 서귀포시 성산읍 시흥리,647842211.0,1,9000,20220303,50130,25923
54,기타,봄그리고가을리조트,제주 서귀포시 성산읍 해맞이해안로 2660 시흥근생및주택,제주특별자치도 서귀포시 성산읍 시흥리,647842211.0,2,18000,20220303,50130,25923
55,기타,봄그리고가을리조트,제주 서귀포시 성산읍 해맞이해안로 2660 시흥근생및주택,제주특별자치도 서귀포시 성산읍 시흥리,647842211.0,2,18000,20220303,50130,25923
56,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,1,9400,20220303,50130,31027
57,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,4,32000,20220303,50110,13700
58,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,1,10200,20220303,50130,31025
59,기타,오설록 티뮤지엄,제주 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리,18993929.0,2,9000,20220303,50130,31027
60,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,2,0,20220304,50130,31025
61,기타,2월22일,제주 제주시 오라로18길 10-1,제주특별자치도 제주시 오라일동,1068509095.0,1,8730,20220303,50110,11900
62,기타,2월22일,제주 제주시 오라로18길 10-1,제주특별자치도 제주시 오라일동,1068509095.0,1,4370,20220303,50110,11900
63,기타,영주말가든,제주 제주시 연북로 196,제주특별자치도 제주시 오라이동,647484343.0,2,55290,20220303,50110,12000
64,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,2,93600,20220303,50130,32021
65,기타,환상의짜장,제주 서귀포시 대정읍 마라로 45,제주특별자치도 서귀포시 대정읍 가파리,1086643259.0,1,6000,20220303,50130,25026
66,기타,환상의짜장,제주 서귀포시 대정읍 마라로 45,제주특별자치도 서귀포시 대정읍 가파리,1086643259.0,1,11500,20220303,50130,25026
67,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,2,18800,20220303,50130,31027
68,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,3,24000,20220303,50110,13700
69,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,1,10200,20220303,50130,31025
70,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,2,185000,20220303,50130,32021
71,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,3,230900,20220303,50130,32021
72,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,2,185000,20220303,50130,32021
73,기타,봄그리고가을리조트,제주 서귀포시 성산읍 해맞이해안로 2660 시흥근생및주택,제주특별자치도 서귀포시 성산읍 시흥리,647842211.0,1,9000,20220304,50130,25923
74,기타,토스카나호텔,제주 서귀포시 용흥로66번길 158-7,제주특별자치도 서귀포시 강정동,647357000.0,2,59000,20220304,50130,11600
75,기타,봄그리고가을리조트,제주 서귀포시 성산읍 해맞이해안로 2660 시흥근생및주택,제주특별자치도 서귀포시 성산읍 시흥리,647842211.0,2,18000,20220304,50130,25923
76,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,2,18800,20220304,50130,31027
77,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,2,18800,20220304,50130,31027
78,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,2,18800,20220304,50130,31027
79,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,1,8000,20220304,50110,13700
80,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,2,0,20220304,50110,13700
81,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,2,84800,20220304,50130,32021
82,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,4,187200,20220304,50130,32021
83,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,6,254400,20220304,50130,32021
84,기타,오설록 티뮤지엄,제주 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리,18993929.0,2,0,20220304,50130,31027
85,기타,삼성혈,제주 제주시 삼성로 22,제주특별자치도 제주시 이도일동,647223315.0,4,14400,20220304,50110,10300
86,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,2,20400,20220304,50130,31025
87,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,4,31040,20220304,50110,13700
88,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,1,92500,20220304,50130,32021
89,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,2,185000,20220304,50130,32021
90,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,1,10200,20220305,50130,31025
91,기타,봄그리고가을리조트,제주 서귀포시 성산읍 해맞이해안로 2660 시흥근생및주택,제주특별자치도 서귀포시 성산읍 시흥리,647842211.0,2,18000,20220305,50130,25923
92,기타,봄그리고가을리조트,제주 서귀포시 성산읍 해맞이해안로 2660 시흥근생및주택,제주특별자치도 서귀포시 성산읍 시흥리,647842211.0,2,18000,20220305,50130,25923
93,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,2,16000,20220305,50110,13700
94,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,1,10200,20220305,50130,31025
95,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,2,0,20220305,50110,13700
96,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,2,18800,20220305,50130,31027
97,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,4,40800,20220305,50130,31025
98,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,5,462500,20220305,50130,32021
99,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,1,9400,20220306,50130,31027
100,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,6,48000,20220306,50110,13700
101,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,2,16000,20220306,50110,13700
102,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,3,124200,20220306,50130,32021
103,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,2,18800,20220306,50130,31027
104,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,4,32000,20220306,50110,13700
105,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,3,28200,20220306,50130,31027
106,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,2,20400,20220307,50130,31025
107,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,5,47000,20220307,50130,31027
108,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,4,32000,20220307,50110,13700
109,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,1,10200,20220307,50130,31025
110,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,2,18800,20220307,50130,31027
111,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,2,20400,20220307,50130,31025
112,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,2,18800,20220307,50130,31027
113,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,6,56700,20220307,50130,31025
114,기타,오설록 티뮤지엄,제주 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리,18993929.0,2,0,20220310,50130,31027
115,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,3,30600,20220307,50130,31025
116,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,1,8000,20220307,50110,13700
117,기타,토스카나호텔,제주 서귀포시 용흥로66번길 158-7,제주특별자치도 서귀포시 강정동,647357000.0,2,205400,20220307,50130,11600
118,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,2,185000,20220307,50130,32021
119,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,4,32000,20220308,50110,13700
120,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,2,16000,20220308,50110,13700
121,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,1,46800,20220308,50130,32021
122,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,1,46800,20220308,50130,32021
123,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,1,46800,20220308,50130,32021
124,기타,오늘은 녹차 족욕,제주 서귀포시 표선면 중산간동로 4772,제주특별자치도 서귀포시 표선면 성읍리,647875999.0,2,16000,20220308,50130,32023
125,기타,오설록 티뮤지엄,제주 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리,18993929.0,2,0,20220309,50130,31027
126,기타,오설록 티뮤지엄,제주 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리,18993929.0,2,0,20220308,50130,31027
127,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,5,47000,20220308,50130,31027
128,기타,더힐링타임,제주 제주시 서해안로 652,제주특별자치도 제주시 용담삼동,647458700.0,2,18000,20220308,50110,11000
129,기타,오설록 티뮤지엄,제주 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리,18993929.0,1,4370,20220308,50130,31027
130,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,5,0,20220308,50130,31025
131,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,2,20400,20220308,50130,31025
132,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,1,9400,20220309,50130,31027
133,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,4,37600,20220309,50130,31027
134,기타,영주말가든,제주 제주시 연북로 196,제주특별자치도 제주시 오라이동,647484343.0,2,55290,20220309,50110,12000
135,기타,2월22일,제주 제주시 오라로18길 10-1,제주특별자치도 제주시 오라일동,1068509095.0,1,9000,20220309,50110,11900
136,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,1,46800,20220309,50130,32021
137,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,1,46800,20220309,50130,32021
138,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,1,46800,20220309,50130,32021
139,기타,환상의짜장,제주 서귀포시 대정읍 마라로 45,제주특별자치도 서귀포시 대정읍 가파리,1086643259.0,1,0,20220309,50130,25026
140,기타,오설록 티뮤지엄,제주 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리,18993929.0,1,4100,20220309,50130,31027
141,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,2,16000,20220309,50110,13700
142,기타,토스카나호텔,제주 서귀포시 용흥로66번길 158-7,제주특별자치도 서귀포시 강정동,647357000.0,1,102700,20220309,50130,11600
143,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,3,280800,20220309,50130,32021
144,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,1,10200,20220310,50130,31025
145,기타,봄그리고가을리조트,제주 서귀포시 성산읍 해맞이해안로 2660 시흥근생및주택,제주특별자치도 서귀포시 성산읍 시흥리,647842211.0,2,18000,20220310,50130,25923
146,기타,환상의짜장,제주 서귀포시 대정읍 마라로 45,제주특별자치도 서귀포시 대정읍 가파리,1086643259.0,1,0,20220310,50130,25026
147,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,2,18800,20220310,50130,31027
148,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,3,28200,20220310,50130,31027
149,기타,더힐링타임,제주 제주시 서해안로 652,제주특별자치도 제주시 용담삼동,647458700.0,6,54000,20220310,50110,11000
150,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,2,40800,20220310,50130,31025
151,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,3,28200,20220310,50130,31027
152,기타,삼성혈,제주 제주시 삼성로 22,제주특별자치도 제주시 이도일동,647223315.0,4,14400,20220310,50110,10300
153,기타,제주오메오메,제주 제주시 서해안로 191,제주특별자치도 제주시 도두일동,647472717.0,2,2000,20220310,50110,12700
154,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,2,202200,20220310,50130,32021
155,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,5,462500,20220310,50130,32021
156,기타,봄그리고가을리조트,제주 서귀포시 성산읍 해맞이해안로 2660 시흥근생및주택,제주특별자치도 서귀포시 성산읍 시흥리,647842211.0,3,27000,20220311,50130,25923
157,기타,봄그리고가을리조트,제주 서귀포시 성산읍 해맞이해안로 2660 시흥근생및주택,제주특별자치도 서귀포시 성산읍 시흥리,647842211.0,3,27000,20220311,50130,25923
158,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,3,28200,20220311,50130,31027
159,기타,오설록 티뮤지엄,제주 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리,18993929.0,2,0,20220311,50130,31027
160,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,2,0,20220310,50130,31025
161,기타,오설록 티뮤지엄,제주 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리,18993929.0,3,0,20220311,50130,31027
162,기타,영주말가든,제주 제주시 연북로 196,제주특별자치도 제주시 오라이동,647484343.0,5,142500,20220311,50110,12000
163,기타,영주말가든,제주 제주시 연북로 196,제주특별자치도 제주시 오라이동,647484343.0,5,142500,20220311,50110,12000
164,기타,꽃썸,제주 서귀포시 안덕면 동광로 151,제주특별자치도 서귀포시 안덕면 동광리,647921165.0,4,0,20220312,50130,31028
165,기타,본초족욕 수목원테마파크,제주 제주시 은수길 65,제주특별자치도 제주시 연동,647493370.0,3,24000,20220311,50110,13700
166,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,2,18800,20220311,50130,31027
167,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,4,39600,20220311,50130,31027
168,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,3,119800,20220311,50130,32021
169,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,2,90000,20220311,50130,32021
170,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,3,28200,20220311,50130,31027
171,기타,그림카페,제주 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리,647949224.0,2,18800,20220311,50130,31027
172,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,2,20400,20220311,50130,31025
173,기타,산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,제주특별자치도 서귀포시 안덕면 사계리,647928300.0,2,20400,20220311,50130,31025
174,기타,봄그리고가을리조트,제주 서귀포시 성산읍 해맞이해안로 2660 시흥근생및주택,제주특별자치도 서귀포시 성산읍 시흥리,647842211.0,3,53400,20220311,50130,25923
175,기타,해비치호텔앤드리조트(섬모라),제주 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리,647808322.0,2,200790,20220311,50130,32021
