,Unnamed: 0,CL_NM,TRRSRT_NM,ADDR,ADDR_new,TEL_NO,TOT_ENTRN_NMPR_CO,SETLE_PRICE,ENTRN_DE,SGNG_CD,LGDNG_CD
76,681684,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211014,50130,10700
77,681686,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211014,50130,10700
78,681696,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211014,50130,10700
79,681744,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,3,24300,20211017,50130,10700
80,681762,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,15720,20211018,50130,10700
81,681774,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211019,50130,10700
82,681829,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211024,50130,10700
83,681847,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211025,50130,10700
84,681869,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211027,50130,10700
85,681889,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,1,8100,20211029,50130,10700
86,681919,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211031,50130,10700
87,833294,자연,상효원,제주 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,4,32400,20211101,50130,10700
88,833323,자연,상효원,제주 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,6,48600,20211103,50130,10700
89,833349,자연,상효원,제주 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,15720,20211104,50130,10700
90,833357,자연,상효원,제주 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,3,24300,20211105,50130,10700
91,833364,자연,상효원,제주 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211105,50130,10700
92,833384,자연,상효원,제주 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,63200,20211106,50130,10700
93,833476,자연,상효원,제주 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211110,50130,10700
94,833515,자연,상효원,제주 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,4,25200,20211111,50130,10700
95,833529,자연,상효원,제주 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,3,24300,20211112,50130,10700
96,833563,자연,상효원,제주 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211114,50130,10700
97,833590,자연,상효원,제주 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,0,20211106,50130,10700
98,833610,자연,상효원,제주 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,23800,20211117,50130,10700
99,833620,자연,상효원,제주 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211117,50130,10700
100,833634,자연,상효원,제주 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211119,50130,10700
101,833660,자연,상효원,제주 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,8,80800,20211120,50130,10700
102,833666,자연,상효원,제주 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,15070,20211120,50130,10700
103,833675,자연,상효원,제주 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,5,36900,20211121,50130,10700
104,833680,자연,상효원,제주 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211121,50130,10700
