,Unnamed: 0,CL_NM,TRRSRT_NM,ADDR,ADDR_new,TEL_NO,TOT_ENTRN_NMPR_CO,SETLE_PRICE,ENTRN_DE,SGNG_CD,LGDNG_CD
83,67909,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,7,0,20210902,50130,31025
84,67910,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,2,2000,20210902,50130,31025
85,67911,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,3,2500,20210903,50130,31025
86,67912,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,2,1000,20210903,50130,31025
87,67913,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,2,4000,20210903,50130,31025
88,67914,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,1,1000,20210903,50130,31025
89,67915,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,1,0,20210903,50130,31025
90,67916,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,4,4000,20210903,50130,31025
91,67917,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,3,3000,20210903,50130,31025
92,67918,자연,산방산 암벽식물지대,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리,647942940.0,2,2000,20210903,50130,31025
