,Unnamed: 0,CL_NM,TRRSRT_NM,ADDR,ADDR_new,TEL_NO,TOT_ENTRN_NMPR_CO,SETLE_PRICE,ENTRN_DE,SGNG_CD,LGDNG_CD
94,833351,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211104,50110,31030
95,833352,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,3,33000,20211104,50110,31030
96,833369,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,5,55000,20211106,50110,31030
97,833383,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,4,35890,20211106,50110,31030
98,833396,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,1,6000,20211107,50110,31030
99,833397,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211107,50110,31030
100,833398,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,1,9000,20211107,50110,31030
101,833403,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211107,50110,31030
102,833407,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,4,44000,20211107,50110,31030
103,833452,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211109,50110,31030
104,833463,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,1,11000,20211109,50110,31030
105,833481,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211110,50110,31030
106,833492,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,1,11000,20211110,50110,31030
107,833503,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211111,50110,31030
108,833568,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,3,33000,20211114,50110,31030
109,833584,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,4,44000,20211115,50110,31030
110,833636,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211119,50110,31030
111,833637,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,6,66000,20211119,50110,31030
112,833641,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,28000,20211119,50110,31030
113,833663,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,4,94000,20211120,50110,31030
114,833664,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,3,32010,20211120,50110,31030
115,833717,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,4,44000,20211123,50110,31030
116,833745,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,34600,20211124,50110,31030
