,이름,purpose1,purpose2,purpose3,popularity,co2,loc1,loc2,주변관광지,주변음식점,주변숙박
552,도리미오름,0.8219554740884178,0.1678703875055784,0.3264224285699021,0.15265105445249247,4.831688882772544,16,13,"['보롬왓', '백약이오름', '아부오름', '송당승마장', '스누피가든', '성읍녹차마을', '송당본향당', '귀빈사', '알프스승마장포니', '청초밭영농조합법인', '거슨새미오름', '민오름(구좌읍)', '개오름', '좌보미오름', '성불오름', '목장카페 드르쿰다', '비치미오름', '도리미오름', '정의향교', '선족이오름(알선족이)', '문석이오름']","['제주담', '허브올레', '카페 보름왓']","['제주가좋아서 펜션', '헌치 게스트하우스']"
553,독자봉,0.8833377126716057,0.2425638262314644,0.4788426577710746,0.222677242142785,4.831688882772544,15,13,"['일출랜드', '김영갑갤러리 두모악', '제주참숯가마찜질방', '제주 더팔팔농장', '고흐의 정원', '농개', '통오름', '독자봉', '제주인디', '유건에오름', '신산환해장성', '일출랜드 아트센터']","['고래라면', '카페오름', '명품한라봉아이스크림', '신산리마을카페', '아줄레주', '늘예솔', '자연으로', '카페아오오']","['언덕위에 빨간지붕', '성산풀하우스', 'ZeZuZip', '물고기나무게스트하우스', '신산게스트하우스']"
554,대정면 4.3사건 위령비,0.2566127663808034,0.2247600271028572,0.678065203166372,0.0692259445564135,1.0230381502727273,7,4,"['케이제주씨워킹', '모슬포항', '대정해변(하모해변)', '제주올레 11코스', '노을해안로', '가파도 마라도 정기여객선', '모슬봉 (모슬개오름)', '강병대교회', '대정현역사자료전시관', '동일리포구', '9연대 본부 옛터', '대정면 4.3사건 위령비', 'M1971 요트투어', '우포토 시네마 갤러리 카페']","['산방식당(모슬포본점)', '옥돔식당', '부두식당 (모슬포)', '미영이네식당', '카페 사우다드', '덕승식당(구관)', '글라글라하와이', '올랭이와물꾸럭', '와토커피', '어전횟집', '앙카페', '모슬포에서', '멘도롱 cafe', '제주콩순옥', '보말과풍경', 'M1971엠브릿지', '수애기베이커리']","['활엽수 게스트하우스', '루시드봉봉', '하랑 게스트하우스', '코자호텔', '북마크하우스&카페', '늘푸른 게스트하우스', '꿀잠자리', '레몬트리게스트하우스']"
555,돔박이오름 (동박악),0.8144385900596892,0.2230438859972266,0.3424146234590702,0.17491267127568746,4.831688882772544,8,4,"['조은승마장', '토이파크', '왕이메오름', '한라승마장', '한라산 아래 첫 마을', '당오름(안덕면)', '돔박이오름 (동박악)', '새별헤이요목장']","['새빌', '소소당양갱']",['루체빌']
556,돔베낭길,0.6651291423927326,0.3694084289053242,0.4362528188232899,0.4155154439616658,0.1186141017,11,9,"['천지연폭포', '황우지해안', '외돌개', '새연교', '서귀포잠수함(대국해저관광)', '제주올레 7코스', '서귀포칠십리시공원', '세리월드 테마파크', '서귀포예술의전당', '범섬', '걸매생태공원', '새섬', '세계조가비박물관', '황우지해안 열두굴', '법환포구', '서귀포시립기당미술관', '석부작박물관', '올레여행자센터', '제주다이브 체험다이빙', '간세공방', '서귀포층패류화석산지', '걸매예술마을', '막숙', '돔베낭길', '제주워터월드', '돔베낭골', '천주교 순례길 - 하논성당길', '조이다이브', '보롬이(하논, 화구구)', '천지연기정길', '백년초농장박물관', '하논마르', '바람모루', '솔동산8경']","['대우정', '최고집', '서귀포네거리식당', '덕성원', '전원일기', '기억나는집', '쌍둥이횟집본점', '제주올레횟집', '행복한시저네', '소녀방앗간', '한라네 김밥', '제리스펍', '제주삼다국수', '제스토리', '국수냐 국밥이냐', '시스터필드', '세자매식당', '포트그릴 스테이크하우스', '법환어촌계횟집', '그릴데미그라스', '루스트플레이스 서귀포점', '흑돈향', '채점석베이커리', '베이크샵스니프', '미나리식당', '티나케이크', '탐라화덕피자', '서홍정원', '아뜰리에안', '봉주르마담']","['아이비테라스', '나날 게스트하우스', '파크 선샤인 제주', '범섬풍경', '백패커스홈', '서귀포푸른바다', '제주 오션팰리스 호텔', '제주하이킹 INN(구덕게스트하우스)', '밸류호텔 서귀포(VALUE HOTEL Seogwipo JS)', '올레스테이', '폴에이리조트', '제주락', '엠스테이호텔', '제주나인 부띠끄', '펠리시아호텔', '라벤다호텔', '바닷가하얀집', '호텔빠레브', '서귀포귤림성', '흰고래게스트하우스', '그림같은집', '휴마루리조트', '프라이빗리조트', '동원리조트제주', '팜빌리지', '가름게스트하우스', '유러하우스', '블루펄', '피노호텔', '오션트리', '랑주호텔', '오랑제리펜션', '소풍BnB']"
557,동귀방파제,0.4262053164795443,0.2260907120354902,0.245433305919874,0.08807918275045992,1.639160513065761,3,0,"['항파두리항몽유적지', '넥슨컴퓨터박물관', '제주공룡랜드[휴장중]', '제주플래티늄카라반', '무수천', '사진놀이터', '백제사 템플스테이', '광령귤나무', '쉼터마을 유수암리 농어촌체험마을', '금덕무환자나무및팽나무군락', '파군봉(바굼지오름)', '고사리숲', '물뫼힐링팜', '영모원', '동귀방파제', '백제사']","['바다속고등어쌈밥', '문동일셰프녹차고을', '카이로스', '신의한모', '고마워토토 아뜰리에', '이춘옥원조고등어쌈밥', '버터모닝', '마마롱(애월)', '키친그듸', '비바리짬뽕', '제주기정떡', '블루사이공', '다담은', '코코리파이프', '하와유제주', '루스트플레이스 외도점', '카페백퍼', '오메오메', '스마일러 카페', '차마실', '칠사돈', '불만나', '일품순두부 하귀점', '통돌이돈통가', '삼일해장국', '하르방짬뽕']","['포구민박', '헤리티지', '하녹펜션', '폴라리스인제주', '또오크라', '아뜨네통나무펜션', '돌담민박', '나인스파빌', '물메랑', '야스라기펜션', '제주파크랜드', '옛살라비', '파크빌리지', '해아래펜션', '해오름정원', '보로미 민박']"
558,동백포레스트,0.3216406341423916,0.2089949714711926,0.3325287923689843,0.48962341611538773,3.4111262929909456,12,9,"['휴애리 자연생활공원', '동백포레스트', '영천악(영천오름)', '태웃개', '서귀포농업기술센터 제주농업생태원']","['바굥식당', '마로니에 미니골프카페', '레드브라운']","['르페도라', '콴도제주', '스프링데일골프앤리조트', '위미모루왓', '예촌민박', '오빌하우스']"
559,동복환해장성,0.2701008789009354,0.1540349258498703,0.4806160503131258,0.16012679323060003,1.0705070975864837,16,13,"['동백동산', '너븐숭이 4.3기념관', '제주바다체험장', '북촌돌하르방미술관', '비자림농원', '세인트포골프장', '구좌해안로', '선흘1리', '북촌포구', '팀케이', '북촌국민학교', '금룡사', '묘산봉 (괴살메)', '동복환해장성', '목시물굴', '북촌환해장성', '북촌리 4.3길', '불카분낭 (불타버린 나무)']","['북촌에가면', '곰막', '동복리해녀촌', '해녀식당(동복리)', '바람벽에흰당나귀', '촌촌해녀촌', '카페세바', '방모루', '아따블르', '레드썬셋', '공백', '아라파파 북촌점']","['제주 메이 더 호텔 카라반빌리지', '연이네다락방 게스트하우스', '더들집', '해일월', '다노이커플펜션', '놀멍쉬멍고르멍', '북촌플레이스', '메이더호텔', '제주밭담숲', '안녕프로젝트 게스트하우스', '안녕김녕sea', '마빈', '동복리671', '동백동산펜션']"
560,동알오름,0.7807207157243562,0.1248272742876959,0.2851554884315019,0.1971680649109491,4.831688882772544,7,4,"['송악산', '케이제주씨워킹', '알뜨르비행장', '사계해변', '제주올레 10코스', '송악산 진지동굴', '섯알오름', '하모씨워킹', '형제섬', '사계해안도로', '형제해안도로', '송악카트체험장', '백조일손지묘(백조일손지지)', '발자국화석공원', '가파도 마라도 정기여객선', '형제해안로전망대', '동알오름', '송악힐링풋스킨', 'M1971 요트투어', '우포토 시네마 갤러리 카페']","['사계바다', '헤이브라더', '제주 강남해물탕', '춘미향 식당', '송악산 엉클스 화덕 피자', '고서방해물탕', '텐피자', '진미명가식당', '용림식당', '스테이위드커피', '큰돈가 본점', '뷰스트', 'M1971엠브릿지']","['제주해안휴양펜션(제주해안펜션)', '루시드봉봉', '까사데비발디호텔', '훼밀리민박', '아올키즈펜션', '썬앤문리조트', '엄블랑펜션', '솔로 게스트하우스', '바닷가하우스펜션', '바다의향기', '늘푸른 게스트하우스', '알랑가게스트하우스', '강남하우스펜션', '몬떼뷰 스테이']"
561,들렁모루 산책길,0.7352125652549618,0.4664711651365076,0.5388632324046636,0.413975797776073,4.831688882772544,11,9,"['서귀포치유의숲', '삼매봉', '들렁모루 산책길', '제주올레 7-1코스', '소라의성', '각시바우오름']","['제주흑돈세상수라간', '모루쿠다', '천지연해물전복뚝배기', '아웃도어키친', '보틀앤볼', '흑돈향', '겹겹의 의도', '차롱 해모루', '아리(あり)', '비브레이브커피로스터스', '병천한가네순대국밥']","['제주카사블랑카펜션', '라마다앙코르 서귀포 이스트 호텔', '휴마루리조트', '청재설헌', '외돌개나라', '풍경호텔(풍경관광호텔)', '알앤비타운', '스쿠버스토리', '한라하이츠펜션', '더큐브리조트 제주', '늘해랑펜션', '벙커호텔앤리조트']"
562,디스커버제주,0.3972959228515695,0.726239185888946,0.4373552660841779,0.5136189216716035,0.2883292471999999,11,9,"['주상절리대(중문대포해안)', '천제연폭포', '중문색달해수욕장', '중문관광단지', '박물관은 살아있다', '약천사', '여미지식물원', '퍼시픽 리솜 요트투어 샹그릴라', '테디베어뮤지엄제주', '시크릿가든촬영지', '초콜릿랜드', '엉덩물계곡', '아프리카박물관', '쉬리의언덕', '제주국제컨벤션센터 icc', '약천사 템플스테이', '별내린전망대', '디스커버제주', '그랑블루 요트투어', '조안베어뮤지엄', '제주제트', '베릿네오름', '제주국제평화센터', '제주해양레저', '월평포구', '중문색달해변(해산물)', '중문승마공원', '중문컨트리클럽', '푸른콩 방주영농조합법인', '씨에스호텔 프라이빗스파', '중문골프장', '대포포구', '천제연폭포 & 제주4.3중문면희생자위령비', '롯데호텔 브이스파', '스위트호텔 아로마']","['고집돌우럭(중문)', '바다다', '수두리보말칼국수', '흑돼지구이집 하영', '제주미향', '올레7돈 (올레칠돈)', '중문어촌계해녀의집', '중문덤장', '몽키비치클럽 Monkey Beach', '더파크뷰(신라호텔)', '이드레국수', '중문신라원', '동도원', '천제연토속음식점', '옐로우카페 (yellow cafe)', '제주오성', '중문수원음식점', '주상절리회국수', '이조은식당', '중문대들보', '델리지아레스토랑', '대포횟집', '운해횟집', '예지원', '색달식당', '소울키친', '하나로국밥', '돈이랑', '제주중문수제맥주', '오르막가든', '모메든식당', '사해방흑돼지', '어부와농부', '대기정', '중문솥뚜껑', '중화요리 사해방', '동그라미식육식당(돈델리)', '중문자연산횟집', '신우성타운', '갈치 카페']","['신라호텔제주', '롯데호텔 제주', '씨에스호텔앤리조트', '제주 에코 스위츠 펜션', '제주부영호텔엔리조트', '제주하나호텔', '담앤루펜션리조트', '스위트호텔 제주', '중문스테이', '베니키아 중문호텔', '게스트하우스 클럽 제이제이', '스머프하우스', '일레인호텔', '제주부영청소년수련원', '지삿개풍경', '중문통나무휴양펜션', '제주디오빌', '브릭216', '썬라이즈호텔', '에리두 Cafe n Beds', '올리수펜션', '청춘게스트하우스']"
563,라신동,0.4277632094735272,0.3206010154838594,0.6664912403016461,0.20716576780041304,1.0705070975864837,5,4,"['곽지해수욕장', '선운정사', '제주올레 15-A코스', '이랜드뮤지엄', '한림항', '한림바다체험마을', '보통청춘기록실 청춘사진관', '해피맘하우스', '곽지해수욕장야영장', '제주기독교순례길', '한림해안도로', '문서프', '제주올레 15-B코스', '핸즈웍스', '곽지패총', '기독교순례길 1코스(순종의길)', '갑자기 히어로즈 벽화길', '테우마을 수원리 농어촌체험마을', '귀덕연대', '라신동', '황우럭만화천국사회적협동조합', '평수포구', '금성포구', '브레이브독스', '대림리선돌', '대수포구', '김한미술관 & 카페3206']","['카페콜라', '사형제횟집', '카페태희', '곽지식당', '몬스터살롱', '복단지식당', '전망대횟집', '영림흑돼지가든', '카페 소바니', '보영반점', '수타명가', '미인계 카페', '곽지BAR다', '하우스레서피', '매기의 추억', '씨리얼', '메리앤폴', '로맨틱하드보일드', '맛있는 여가생활', '귀덕간식', '돌카롱 애월점', '애월빵공장앤카페', '심바카레', '임순이네', '한림웅담', '부원뚝배기']","['켄싱턴리조트 제주 한림점', '해변산책펜션', '제주가온29', '라신비', '허브인휴양펜션', '에코그린리조트', '캐슬 드 한림', '발로바쉬', '퐁낭하우스제주', '제주별바람', '모물펜션', '플라마 펜션', '제주도연게스트하우스', '오후여섯시펜션', '콤포스텔라 별들의들판']"
564,돌고래하우스(캠핑장),0.2626645583014836,0.425313946761319,0.3365216559789536,0.28855581650037776,0.6520268122049242,11,9,"['세리월드 테마파크', '범섬', '서건도', '법환포구', '강정천유원지', '제주다이브 체험다이빙', '서귀포 궁도장(천지정)', '막숙', '제주워터월드', '중문카라반', '서귀포해안', '강정어촌계', '바람모루', '고포잇다이브센터']","['대우정', '최고집', '강정해녀의집', '제주삼다국수', '제스토리', '국수냐 국밥이냐', '시스터필드', '세자매식당', '법환어촌계횟집', '그릴데미그라스', '루스트플레이스 서귀포점', '채점석베이커리', '베이크샵스니프', '탐라화덕피자', '아뜰리에안', '봉주르마담', '뿔소라몽땅정식', '수모루국수', '월드컵흑돼지', '온미(溫米)', '해변가든(켄싱턴리조트)', '호도제과', '망고홀릭 법환점', '한양식당', '문치비 본점', '앙끄레국수', '벙커하우스', '다미안', '바삭돈까스 신서귀포점', '미풍해장국 서귀포직영점', '장수해장국', '카페탠저린']","['아이비테라스', '범섬풍경', '제주샘모루펜션', '밸류호텔 서귀포(VALUE HOTEL Seogwipo JS)', '돌고래하우스(캠핑장)', '폴에이리조트', '제주락', '펠리시아호텔', '라오체리조트', '제주엠리조트', '더비비스제주', '호텔빠레브', '흰고래게스트하우스', '그림같은집', '에띠에리조트', '켄싱턴리조트 서귀포', '마린포트리조트', '팜빌리지', '가름게스트하우스', '유러하우스', '오션트리', '랑주호텔', '레지나팬션', '오랑제리펜션', '이린펜션', '더그랜드섬오름', '씨오르리조트', '소담펜션', '호도하우스', '강정서부민박', '바다위올레펜션', '골드원 호텔 & 스위트', '체이슨호텔 더 스마일', '다이브게스트하우스', '블란디야', '서귀포힐즈호텔', '비스타케이호텔월드컵', '호텔 캘리포니아 제주']"
565,레더한,0.2385641907601478,0.5749829709157348,0.2597750238736129,0.35445803619921,16.11434309656213,12,9,"['제주올레 4코스', '레더한', '태흥포구', '옥돔마을', '남원항 (남원포구)']","['무뚱 식도락 식당', '오끼416갤러리', '간이옥돔역', '흑염소마루', '육값하네식육가든', '마더카페', '여행가게', '토향(음식점)', '뉴남원분식', '동동차이나']","['솔바람풍경소리펜션', '하마다 게스트하우스', '아침의 새소리', '제주파인비치카라반', '제주서울민박', '나무이야기게스트하우스', '파인비치', '드림캐슬', '제주영숙', '태흥리조트', '포유펜션', '나무이야기게스트하우스 2호점', '나무이야기', '파도봐펜션', '제주아이니']"
566,롯데호텔 브이스파,0.2397212950121998,0.5902846629286719,0.2650614964652547,0.07950463932587623,28.627041274004547,10,9,"['주상절리대(중문대포해안)', '천제연폭포', '제주실탄사격장', '중문색달해수욕장', '중문관광단지', '박물관은 살아있다', '여미지식물원', '퍼시픽 리솜 요트투어 샹그릴라', '테디베어뮤지엄제주', '시크릿가든촬영지', '제주올레 8코스', '초콜릿랜드', '엉덩물계곡', '아프리카박물관', '쉬리의언덕', '논짓물', '제주국제컨벤션센터 icc', '별내린전망대', '디스커버제주', '그랑블루 요트투어', '조안베어뮤지엄', '제주제트', '베릿네오름', '제주국제평화센터', '제주해양레저', '예래생태체험관', '중문색달해변(해산물)', '열리해안길', '중문컨트리클럽', '푸른콩 방주영농조합법인', '씨에스호텔 프라이빗스파', '중문골프장', '대포포구', '천제연폭포 & 제주4.3중문면희생자위령비']","['고집돌우럭(중문)', '바다다', '수두리보말칼국수', '흑돼지구이집 하영', '제주미향', '국수바다 본점', '중문어촌계해녀의집', '중문덤장', '몽키비치클럽 Monkey Beach', '더파크뷰(신라호텔)', '중문랜드프리미엄뷔페', '이드레국수', '중문신라원', '쉬는팡가든', '천제연토속음식점', '옐로우카페 (yellow cafe)', '제주오성', '중문수원음식점', '주상절리회국수', '이조은식당', '중문대들보', '델리지아레스토랑', '대포횟집', '운해횟집', '예지원', '색달식당', '소울키친', '하나로국밥', '돈이랑', '제주중문수제맥주', '오르막가든', '사해방흑돼지', '어부와농부', '대기정', '중문솥뚜껑', '중화요리 사해방', '중문자연산횟집', '서민흑돼지']","['신라호텔제주', '롯데호텔 제주', '씨에스호텔앤리조트', '히든클리프 호텔 앤 네이쳐', '베이힐 풀앤빌라', '더본 호텔', '제주 에코 스위츠 펜션', '제주부영호텔엔리조트', '제주하나호텔', '담앤루펜션리조트', '스위트호텔 제주', '중문스테이', '베니키아 중문호텔', '게스트하우스 클럽 제이제이', '스머프하우스', '일레인호텔', '펜션머물다', '제주부영청소년수련원', '지삿개풍경', '그랜드메르호텔', '제주팡숑예래', '제주디오빌', '제주스테이비우다', '썬라이즈호텔', '중문빌리지', '에리두 Cafe n Beds']"
567,마라도 섬투어,0.33156537180717,0.5644116885966955,0.4126801422667438,0.14713310716861175,0.0,7,4,"['가파도', '제주올레 10-1코스', '마라도 섬투어']","['가파도해물짜장짬뽕', '가파도 용궁정식', '짜장면시키신분 마라점']","['가파도민박', '가파도상동펜션', '블루오션']"
568,마오름(한경),0.7278703893205954,0.0881097750194655,0.1972270967039057,0.16606740476072107,4.831688882772544,6,4,"['환상숲 곶자왈공원', '생각하는정원', '제주현대미술관', '더마파크', '저지 예술인 마을', '제주도립김창열미술관', '제주카트클럽', '저지오름(닥몰오름,새오름)', '방림원', '낙천리아홉굿의자마을', '더마카트', '제주돌마을공원', '문도지오름 (문돗지)', '액티브파크', '라온승마클럽', '동산농원 딸기체험장', '환상숲곶자왈 담앙족욕', '제주돌하르방캠핑장', '금능포구', '추사 유배길 - 2코스 인연의 길', '마오름(한경)', '문화예술마을 저지리 농어촌체험마을', '청수성결교회', '기독교순례길 3코스(사명의길)', '라온주 실내체험동물원', '유리멘탈 스튜디오', '조수리 농어촌체험마을', '낙천아홉굿마을 의자공원']","['제주맥주 양조장', '뉴저지카페', '달아래팥', '유람위드북스', '몽생이', '데미안', '제주돌창고', '로스터리카페 담담', '쿠싱 샌드위치', '크래커스 한경점', '뚱보아저씨']","['UncleBORO게스트하우스', '에덴통나무빌리지', '피우다 게스트하우스', '삼보민박', '제주우리집펜션', '아템파우제', '지니코티지']"
569,마흐니 숲길,0.5422676913026119,0.3387059097926452,0.5827759820428041,0.11232918497391965,3.4111262929909456,12,9,"['물영아리오름', '부영컨트리클럽', '가문이오름(감은이오름)', '마흐니 숲길', '현의합장묘역']",[],"['부영CC관광호텔', '노블렛휴양펜션', '펜션 수망가라']"
570,만벵듸 공동장지,0.2940561977264141,0.2410944532958077,0.6523517703945368,0.04054223511152045,1.0705070975864837,5,4,"['금악오름(왕매)', '성이시돌목장', '탐나라공화국(제주남이섬)', '프랑스샤르망', '누운오름(한림읍)', '더힐하우스스파', '새시물', '만벵듸 공동장지']","['만민식당', '느지리식식당']",['봉아저씨네민박']
571,맛있는 철학자(태반의땅제주),0.1644702953206859,0.4037957679593766,0.211335150077173,0.29508467538284133,0.2527077168333334,11,9,"['감귤박물관', '원앙폭포', '돈내코', '상효원', '돈내코유원지', '윈드1947 카트 테마파크', '소라의성', '원앙카라반캠핑장앤야영장', '맛있는 철학자(태반의땅제주)', '영천악(영천오름)', '월라봉(효돈)', '서귀포농업기술센터 제주농업생태원']","['오가네전복설렁탕', '허니문하우스', '모루쿠다', '가산토방 식당', '아웃도어키친', '신동성식당', '도가촌', '미래뷔페정식']","['돈내코힐 리조트', '끄라비펜션', '청재설헌', '가산토방', '쿨쿨하우스', '몬딱쉼터', '포시즌펜션', '알앤비타운', '스쿠버스토리', '더큐브리조트 제주']"
572,망장포,0.5279569930661282,0.3207682927546956,0.5513241573359521,0.36987416300546183,3.4111262929909456,12,9,"['고살리숲길', '효명사', '망장포', '이승이오름(이승악)', '감귤상웨빵 체험', '남내소', '내창트레킹', '제주불교성지 순례길 절로가는길 - 선정의 길', '걸서악오름', '오림반']","['하례정원', '내창생태카페', '한라성']","['예이츠산장', '뜨레향 펜션', '셋째날', '해뜨는집 (남원)']"
573,명월팽나무군락,0.4039018898598637,0.2678299323750657,0.6261869516182405,0.38584894361319616,0.5711567398999999,5,4,"['협재해수욕장', '한림공원', '금능해수욕장', '협재굴(한림공원)', '쌍용굴(한림공원)', '한라산소주공장', '황금굴(한림공원)', '프랑스샤르망', '명월팽나무군락', '명월성지', '봉쥬르봉봉', '협재포구', '기독교순례길 2코스(순교의길)', '바릇스파', '느지리오름(망오름)', '옹포포구', '아침한의원', '옹포천', '썬플라워의원', '새시물']","['명랑스낵', '협재해녀의집', '앤트러사이트', '수우동', '명월국민학교', '독개물항', '키친오즈', '우무(umu)', '돌하르방식당', '만민식당', '카페쉼표', '한치앞도모를바다', '야자수 식당', '면뽑는선생 만두빚는아내', '도나토스', '모디카', '흑돼지촌', '삼일식당', '비올레제주', '카페헤밍웨이', '문쏘', '더꽃돈', '알라스카인제주 협재점', '다람쥐 식탁', '옹포별장가든', '이익새양과점', '돼지굽는정원', '옛고을갈비', '어애랑', '제주틈', 'And유Café', '협재삼춘네횟집', '블루밍제이', '달리북카페', '버거307 협재점', '제주머슴네', '협재칼국수', '협재온다정', '바다제비', '그루브', '뵤뵤', '카페유주', '담다']","['inn jeju 인제주 게스트하우스', '객의하우스', '하늘고래', '라온호텔앤리조트', '달달하우스', '쫄깃센터', '민박바당집', '제주스웨덴리조트펜션', '제주해조대펜션', '민박하얀집', '카이리조트', '해바라기', '코코스펜션', '봉아저씨네민박', '협재해오름펜션', '이쁜새이쁘게노래하고펜션', '알로하민박', '라파로마휴양펜션', '안트레 펜션', '에너벨리민박', '캐슬 드 한림', '거드락지민박', '쉼게스트하우스', 'For 安(포안)', '민박집섶낭', '제주마로펜션', '초록하우스', '해피데이 민박', '해피데이', '소낭재', '에코힐링하우스', '머무름민박', '하이제주호텔']"
574,모라이,0.4252316945961902,0.2395439024403826,0.5516028981850286,0.18464984655354574,4.831688882772544,11,9,"['아라고나이트 온천(디아넥스호텔)', '방주교회', '본태박물관', '제주다원 녹차미로공원', '더 플래닛(THE PLANET)', '제주롯데스카이힐컨트리클럽', '핀크스 골프클럽', '골프탕탕', '포도갤러리 in 포도호텔', '제주레이크힐스컨트리클럽', '모라이', '마복이오름']","['목포고을', '까망돼지', '삼원정', '달페이지', '포도호텔레스토랑', '중문해물라면오빠네', '칠돈가 중문점', '더클리프', '다다익고 정육식당', '큰돈가 중문점']","['포도호텔', '롯데리조트아트빌라스', '디아넥스 호텔', '중문그린힐통나무펜션', '빌라비하우스', '파르나스 호텔 제주', '블룸호텔', '켄싱턴리조트 제주중문']"
575,목시물굴,0.333234325906464,0.2617745388173166,0.7227548309483177,0.135496244255454,1.0705070975864837,1,0,"['동백동산', '제주라프 짚라인', '벨리타', '비자림농원', '세인트포골프장', '선흘1리', '동복환해장성', '목시물굴', '불카분낭 (불타버린 나무)']","['제주한면가', '카페세바', '하늘창고', '선흘곶']",['동백동산펜션']
576,목장카페 드르쿰다,0.4460954416323309,0.6171148847783212,0.4381228986460003,0.2744834646616997,3.4111262929909456,14,13,"['보롬왓', '따라비오름', '성읍랜드', '다이나믹메이즈', '성읍녹차마을', '영주산', '낙타트래킹', '성읍목장', '알프스승마장포니', '청초밭영농조합법인', '개오름', '성읍승마장', '성불오름', '목장카페 드르쿰다', '비치미오름', '모지오름', '제주아리랑 NEW 혼', '도리미오름', '정의향교']","['허브올레', '카페 보름왓']",[]
577,무릉도원마을,0.242130075708177,0.5379419225270552,0.3251910104912922,0.14914315809663595,0.9982844928181815,7,4,"['초콜릿박물관', '산양곶자왈', '스위트몽키', '무릉도원마을', '건강장수마을 산양리 농어촌체험마을']","['감저카페', '웃뜨르우리돼지']",['제주애단비']
578,무민랜드,0.041808950390823,0.2226351001398168,0.0898900329443324,0.009280809074472877,17.412188585250888,8,4,"['카멜리아힐', '아라고나이트 온천(디아넥스호텔)', '방주교회', '본태박물관', '뽀로로&타요 테마파크 제주', '핀크스 골프클럽', '골프탕탕', '포도갤러리 in 포도호텔', '한라산 아래 첫 마을', '큰넓궤', '소병악 (족은오름)', '무등이왓터', '마복이오름', '무민랜드']","['포도호텔레스토랑', '바램목장&카페', '소소당양갱']","['포도호텔', '디아넥스 호텔', '루체빌']"
579,무비랜드왁스뮤지엄,0.1835456256517218,0.520629798276885,0.4016568662511443,0.005810591595465665,1.5640369667,10,9,"['주상절리대(중문대포해안)', '천제연폭포', '중문색달해수욕장', '중문관광단지', '박물관은 살아있다', '약천사', '여미지식물원', '퍼시픽 리솜 요트투어 샹그릴라', '테디베어뮤지엄제주', '시크릿가든촬영지', '초콜릿랜드', '엉덩물계곡', '아프리카박물관', '쉬리의언덕', '제주국제컨벤션센터 icc', '약천사 템플스테이', '별내린전망대', '디스커버제주', '그랑블루 요트투어', '조안베어뮤지엄', '제주제트', '베릿네오름', '제주국제평화센터', '제주해양레저', '예래생태체험관', '중문색달해변(해산물)', '중문승마공원', '중문컨트리클럽', '푸른콩 방주영농조합법인', '씨에스호텔 프라이빗스파', '중문골프장', '대포포구', '천제연폭포 & 제주4.3중문면희생자위령비', '롯데호텔 브이스파']","['고집돌우럭(중문)', '바다다', '수두리보말칼국수', '흑돼지구이집 하영', '제주미향', '국수바다 본점', '중문어촌계해녀의집', '중문덤장', '몽키비치클럽 Monkey Beach', '더파크뷰(신라호텔)', '이드레국수', '중문신라원', '동도원', '천제연토속음식점', '옐로우카페 (yellow cafe)', '제주오성', '중문수원음식점', '주상절리회국수', '이조은식당', '중문대들보', '델리지아레스토랑', '대포횟집', '운해횟집', '예지원', '색달식당', '소울키친', '하나로국밥', '돈이랑', '제주중문수제맥주', '오르막가든', '사해방흑돼지', '어부와농부', '대기정', '중문솥뚜껑', '중화요리 사해방', '중문자연산횟집', '서민흑돼지', '신우성타운']","['신라호텔제주', '롯데호텔 제주', '씨에스호텔앤리조트', '히든클리프 호텔 앤 네이쳐', '더본 호텔', '제주 에코 스위츠 펜션', '제주부영호텔엔리조트', '제주하나호텔', '담앤루펜션리조트', '스위트호텔 제주', '중문스테이', '베니키아 중문호텔', '게스트하우스 클럽 제이제이', '스머프하우스', '일레인호텔', '제주부영청소년수련원', '지삿개풍경', '제주팡숑예래', '제주디오빌', '제주스테이비우다', '브릭216', '썬라이즈호텔', '에리두 Cafe n Beds', '올리수펜션', '청춘게스트하우스']"
580,바당미술관,0.3982800827304706,0.5384904470929883,0.536400567349325,0.36260140367638205,0.09325008,7,4,"['초콜릿박물관', '제주올레 11코스', '바당미술관', '노을해안로', '동일리포구']",[],"['하랑 게스트하우스', '마당돌펜션', '북마크하우스&카페', '시월애', '제주 벨루가']"
